date;parc;usage;revenu;region;taux
01/05/2021;;2112096,598;102216,8875;Grand Katanga;2030
02/05/2021;;1904651,102;91624,95381;Grand Katanga;2030
03/05/2021;;2071586,474;107926,617;Grand Katanga;2030
04/05/2021;;2101843,212;111989,7809;Grand Katanga;2030
05/05/2021;;2107127,252;110621,1296;Grand Katanga;2030
06/05/2021;;2082235,424;111223,4817;Grand Katanga;2030
07/05/2021;;2052672,047;111473,8375;Grand Katanga;2030
08/05/2021;;2042222,119;113082,2569;Grand Katanga;2040
09/05/2021;;1809602,092;95693,50691;Grand Katanga;2040
10/05/2021;;2107179,122;106495,838;Grand Katanga;2040
11/05/2021;;2111009,057;102175,5392;Grand Katanga;2040
12/05/2021;;2145096,826;106151,1495;Grand Katanga;2030
13/05/2021;;2138310,467;105617,765;Grand Katanga;2030
14/05/2021;;2145830,636;108658,7314;Grand Katanga;2030
15/05/2021;;2247474,406;110943,3477;Grand Katanga;2030
16/05/2021;;2069526,866;97612,48447;Grand Katanga;2030
17/05/2021;;2189995,644;106362,5649;Grand Katanga;2030
18/05/2021;;2238465,897;109152,0431;Grand Katanga;2030
19/05/2021;;2166480,866;105224,8889;Grand Katanga;2030
20/05/2021;;2239989,071;108497,6291;Grand Katanga;2040
21/05/2021;;2263385,509;109167,9329;Grand Katanga;2040
22/05/2021;;2228058,14;108989,5632;Grand Katanga;2040
23/05/2021;;2038583,477;92530,69149;Grand Katanga;2040
24/05/2021;;2176085,581;105574,6764;Grand Katanga;2040
25/05/2021;;2238769,217;106966,1001;Grand Katanga;2040
26/05/2021;;2216640,06;106500,8539;Grand Katanga;2040
27/05/2021;;2311641,252;108714,2223;Grand Katanga;2040
28/05/2021;;2300494,479;109447,0962;Grand Katanga;2040
29/05/2021;;2316151,411;110354,2137;Grand Katanga;2040
30/05/2021;;2169955,955;97603,84899;Grand Katanga;2040
31/05/2021;;2389778,617;114759,4568;Grand Katanga;2040
01/06/2021;;2454040,683;115709,7934;Grand Katanga;2040
02/06/2021;;2388478,508;114976,5541;Grand Katanga;2040
03/06/2021;;2430516,928;120000,0806;Grand Katanga;2040
04/06/2021;;2435400,783;117165,203;Grand Katanga;2040
05/06/2021;;2368582,06;113304,1989;Grand Katanga;2040
06/06/2021;;2204305,136;100134,2922;Grand Katanga;2040
07/06/2021;;2435175,575;117957,5468;Grand Katanga;2040
08/06/2021;;2426581,85;118191,2975;Grand Katanga;2040
09/06/2021;;2471833,05;116785,4037;Grand Katanga;2040
10/06/2021;;2457877,162;116194,9115;Grand Katanga;2040
11/06/2021;;2407188,221;114128,3402;Grand Katanga;2040
12/06/2021;;2346639,595;114560,5456;Grand Katanga;2040
13/06/2021;;2211801,594;101299,143;Grand Katanga;2040
14/06/2021;;2415520,905;116302,0374;Grand Katanga;2040
15/06/2021;;2485330,53;114582,196;Grand Katanga;2040
16/06/2021;;2400948,471;114452,1388;Grand Katanga;2040
17/06/2021;;2413203,897;115467,8509;Grand Katanga;2040
18/06/2021;;2304506,507;103489,0883;Grand Katanga;2040
19/06/2021;;2009627,141;113612,9898;Grand Katanga;2040
20/06/2021;;2304691,68;101533,1468;Grand Katanga;2040
21/06/2021;;2477068,813;118463,4965;Grand Katanga;2040
22/06/2021;;2533620,045;116815,1209;Grand Katanga;2040
23/06/2021;;2520590,882;116378,7915;Grand Katanga;2040
24/06/2021;;2450238,382;115308,459;Grand Katanga;2040
25/06/2021;;2562049,581;115456,3728;Grand Katanga;2040
26/06/2021;;2575300,969;116141,8667;Grand Katanga;2040
27/06/2021;;2186626,83;98366,04952;Grand Katanga;2040
28/06/2021;;2388320,176;114049,9286;Grand Katanga;2040
29/06/2021;;2497784,806;117938,3682;Grand Katanga;2040
30/06/2021;;2413868,71;111627,212;Grand Katanga;2040
01/07/2021;;2475790,708;116410,0333;Grand Katanga;2040
02/07/2021;;2559685,736;115283,1988;Grand Katanga;2040
03/07/2021;;2620711,364;115798,9732;Grand Katanga;2040
04/07/2021;;2353479,379;104186,7009;Grand Katanga;2040
05/07/2021;;2639657,692;122383,2855;Grand Katanga;2040
06/07/2021;;2629771,701;119195,9107;Grand Katanga;2040
07/07/2021;;2606153,565;119369,6824;Grand Katanga;2040
08/07/2021;;2577192,747;119215,6619;Grand Katanga;2040
09/07/2021;;2604796,323;121619,0233;Grand Katanga;2040
10/07/2021;;2619876,142;122419,9741;Grand Katanga;2040
11/07/2021;;2404886,127;105556,6091;Grand Katanga;2040
12/07/2021;;2744252,839;122820,632;Grand Katanga;2040
13/07/2021;;2648403,047;123188,7392;Grand Katanga;2040
14/07/2021;;2747624,821;121977,4039;Grand Katanga;2040
15/07/2021;;2725840,773;120156,9938;Grand Katanga;2040
16/07/2021;;2664215,905;115155,8588;Grand Katanga;2040
17/07/2021;;2644356,742;116467,9037;Grand Katanga;2040
18/07/2021;;2508568,575;104359,6568;Grand Katanga;2040
19/07/2021;;2694916,079;119207,6643;Grand Katanga;2040
20/07/2021;;2635007,526;119398,6494;Grand Katanga;2040
21/07/2021;;2676224,812;120453,7632;Grand Katanga;2040
22/07/2021;;2722508,327;119435,4966;Grand Katanga;2040
23/07/2021;;2719646,815;117637,0758;Grand Katanga;2040
24/07/2021;;2686306,698;115690,1052;Grand Katanga;2040
25/07/2021;;2465875,237;99133,66568;Grand Katanga;2040
26/07/2021;;2626379,382;112294,2026;Grand Katanga;2040
27/07/2021;;2705827,561;114926,3161;Grand Katanga;2040
28/07/2021;;2746241,322;115899,2755;Grand Katanga;2040
29/07/2021;;2960537,548;112635,8261;Grand Katanga;2040
30/07/2021;;2942129,78;117249,7214;Grand Katanga;2040
31/07/2021;;2739308,577;115424,7558;Grand Katanga;2040
01/08/2021;;2604903,347;102205,3836;Grand Katanga;2040
02/08/2021;;2834736,796;120488,5986;Grand Katanga;2040
03/08/2021;;2913983,111;120090,1381;Grand Katanga;2040
04/08/2021;;2892244,442;122403,9521;Grand Katanga;2040
05/08/2021;;2879993,232;121840,8469;Grand Katanga;2040
06/08/2021;;2451038,063;92693,37787;Grand Katanga;2040
07/08/2021;;2280904,562;112038,7325;Grand Katanga;2040
08/08/2021;;2616741,039;104711,1725;Grand Katanga;2040
09/08/2021;;2802756,952;122060,938;Grand Katanga;2040
10/08/2021;;2866960,759;120753,6366;Grand Katanga;2040
11/08/2021;;2845435,8;117241,1788;Grand Katanga;2040
12/08/2021;;2814503,535;116753,3361;Grand Katanga;2040
13/08/2021;;2818694,166;116118,2063;Grand Katanga;2040
14/08/2021;;2805790,924;114643,99;Grand Katanga;2040
15/08/2021;;2620827,261;100932,2085;Grand Katanga;2040
16/08/2021;;2891114,676;121452,9706;Grand Katanga;2040
17/08/2021;;2989444,618;119771,7612;Grand Katanga;2040
18/08/2021;;2919340,502;118851,1501;Grand Katanga;2040
19/08/2021;;2811854,852;123072,6889;Grand Katanga;2040
20/08/2021;;2811549,38;116258,7037;Grand Katanga;2040
21/08/2021;;2736402,25;115201,0145;Grand Katanga;2040
22/08/2021;;2646988,613;106421,1185;Grand Katanga;2040
23/08/2021;;2841140,534;121355,0091;Grand Katanga;2040
24/08/2021;;2818019,937;121271,0137;Grand Katanga;2040
25/08/2021;;2820762,022;118130,7761;Grand Katanga;2040
26/08/2021;;2622674,175;109344,0003;Grand Katanga;2040
27/08/2021;;2723603,861;119396,7067;Grand Katanga;2040
28/08/2021;;3045075,767;120031,1392;Grand Katanga;2040
29/08/2021;;2819118,159;108353,762;Grand Katanga;2040
30/08/2021;;2864806,727;120903,1577;Grand Katanga;2040
31/08/2021;;2832682,496;127597,2865;Grand Katanga;2040
01/09/2021;;2919712,21;124802,1929;Grand Katanga;2040
02/09/2021;;2922131,798;126202,052;Grand Katanga;2040
03/09/2021;;3004433,912;130167,81;Grand Katanga;2040
04/09/2021;;2989476,299;130618,9323;Grand Katanga;2040
05/09/2021;;2804950,617;115422,7153;Grand Katanga;2040
06/09/2021;;3079503,383;135484,1374;Grand Katanga;2040
07/09/2021;;3073128,464;134450,8888;Grand Katanga;2040
08/09/2021;;3102596,182;135496,1435;Grand Katanga;2040
09/09/2021;;3021885,243;132432,9395;Grand Katanga;2040
10/09/2021;;2982172,073;129320,3178;Grand Katanga;2040
11/09/2021;;2947918,391;128841,6616;Grand Katanga;2040
12/09/2021;;2773249,324;117391,1352;Grand Katanga;2040
13/09/2021;;3082396,431;138040,0545;Grand Katanga;2040
14/09/2021;;3083487,001;135880,3931;Grand Katanga;2040
15/09/2021;;3035095,678;130361,8512;Grand Katanga;2040
16/09/2021;;2988522,263;125060,7188;Grand Katanga;2040
17/09/2021;;3090743,441;129631,3526;Grand Katanga;2040
18/09/2021;;3083665,976;126492,9316;Grand Katanga;2040
19/09/2021;;2582182,826;97387,15742;Grand Katanga;2040
20/09/2021;;2999918,994;132831,5703;Grand Katanga;2040
21/09/2021;;3108773,857;128629,8933;Grand Katanga;2040
22/09/2021;;3067813,115;123742,3002;Grand Katanga;2040
23/09/2021;;2849678,059;124688,672;Grand Katanga;2040
24/09/2021;;3062497,359;124824,7898;Grand Katanga;2040
25/09/2021;;2996648,463;120421,4713;Grand Katanga;2040
26/09/2021;;2693076,679;105319,8502;Grand Katanga;2040
27/09/2021;;2886781,208;120333,2313;Grand Katanga;2040
28/09/2021;;3026073,295;124180,9494;Grand Katanga;2040
29/09/2021;;2983532,789;124690,8265;Grand Katanga;2040
30/09/2021;;3215372,012;136125,8583;Grand Katanga;2040
01/10/2021;;2981161,766;115442,3016;Grand Katanga;2040
02/10/2021;;2959229,692;126086,0047;Grand Katanga;2040
03/10/2021;;2856017,581;111075,1206;Grand Katanga;2040
04/10/2021;;3025938,052;132435,3513;Grand Katanga;2040
05/10/2021;;3351575,214;130639,6983;Grand Katanga;2040
06/10/2021;;3220759,741;130379,6638;Grand Katanga;2040
07/10/2021;;3162517,363;129967,7734;Grand Katanga;2040
08/10/2021;;3217770,449;131272,3733;Grand Katanga;2040
09/10/2021;;3230670,04;132716,4216;Grand Katanga;2040
10/10/2021;;3022875,253;113036,4658;Grand Katanga;2040
11/10/2021;;3139687,782;129732,8445;Grand Katanga;2040
12/10/2021;;3071620,197;130476,9333;Grand Katanga;2040
13/10/2021;;3106210,646;128249,9817;Grand Katanga;2040
14/10/2021;;3135525,702;127995,4279;Grand Katanga;2040
15/10/2021;;3272312,631;124132,8862;Grand Katanga;2040
16/10/2021;;3158111,707;117312,4053;Grand Katanga;2040
17/10/2021;;3002090,511;109168,5604;Grand Katanga;2040
18/10/2021;;3076260,921;123574,2711;Grand Katanga;2040
19/10/2021;;3134161,49;119281,1411;Grand Katanga;2040
20/10/2021;;3058182,258;118403,9965;Grand Katanga;2040
21/10/2021;;2959793,957;117890,4325;Grand Katanga;2040
22/10/2021;;3051878,064;117784,4798;Grand Katanga;2040
23/10/2021;;3076062,461;117767,5816;Grand Katanga;2040
24/10/2021;;2868163,512;101425,6235;Grand Katanga;2040
25/10/2021;;2933371,724;119898,7754;Grand Katanga;2040
26/10/2021;;2998831,771;118017,6525;Grand Katanga;2040
27/10/2021;;3067238,992;118512,7386;Grand Katanga;2040
28/10/2021;;3070178,107;122744,8581;Grand Katanga;2040
29/10/2021;;2587880,206;126127,1121;Grand Katanga;2040
30/10/2021;;3176104,88;123627,4256;Grand Katanga;2040
31/10/2021;;2763146,414;101376,2581;Grand Katanga;2040
01/11/2021;;2906268,012;127617,0962;Grand Katanga;2040
02/11/2021;;2985042,71;124789,8674;Grand Katanga;2040
03/11/2021;;2944810,477;123342,5589;Grand Katanga;2040
04/11/2021;;2990396,867;128332,5281;Grand Katanga;2040
05/11/2021;;3062965,404;127555,0483;Grand Katanga;2040
06/11/2021;;3085734,507;129566,521;Grand Katanga;2040
07/11/2021;;2967261,918;114053,8983;Grand Katanga;2040
08/11/2021;;3159787,403;138069,4852;Grand Katanga;2040
09/11/2021;;3080476,529;132722,9106;Grand Katanga;2040
10/11/2021;;3138730,422;130101,5536;Grand Katanga;2040
11/11/2021;;3062132,648;125644,6549;Grand Katanga;2040
12/11/2021;;3059141,217;125960,4066;Grand Katanga;2040
13/11/2021;;3050004,546;125823,2926;Grand Katanga;2040
14/11/2021;;2815816,067;105892,8624;Grand Katanga;2040
15/11/2021;;2879512,597;123379,7731;Grand Katanga;2040
16/11/2021;;2935975,571;127209,356;Grand Katanga;2040
17/11/2021;;2973813,075;121685,3773;Grand Katanga;2040
18/11/2021;;2987700,292;121585,4692;Grand Katanga;2040
19/11/2021;;3012381,037;123828,0591;Grand Katanga;2040
20/11/2021;;3060447,532;120518,3149;Grand Katanga;2040
21/11/2021;;2718850,385;108298,8068;Grand Katanga;2040
22/11/2021;;2803859,509;116345,4213;Grand Katanga;2040
23/11/2021;;2980767,906;121352,1093;Grand Katanga;2040
24/11/2021;;2791932,376;111382,8908;Grand Katanga;2040
25/11/2021;;2742066,341;119986,3779;Grand Katanga;2040
26/11/2021;;3055444,276;119343,3435;Grand Katanga;2040
27/11/2021;;2956527,074;117874,6312;Grand Katanga;2040
28/11/2021;;2882252,607;106122,0374;Grand Katanga;2040
29/11/2021;;3069323,441;127669,4616;Grand Katanga;2040
30/11/2021;;3110010,681;126682,0281;Grand Katanga;2040
01/12/2021;;2985038,135;118528,6416;Grand Katanga;2040
02/12/2021;;2997326,801;121095,8928;Grand Katanga;2040
03/12/2021;;2986351,031;125111,6828;Grand Katanga;2040
04/12/2021;;3155791,868;125308,6632;Grand Katanga;2040
05/12/2021;;3038912,692;116004,5853;Grand Katanga;2040
06/12/2021;;3114412,732;135854,2329;Grand Katanga;2040
07/12/2021;;3037356,345;126091,952;Grand Katanga;2040
08/12/2021;;3076519,715;122616,3315;Grand Katanga;2040
09/12/2021;;2928383,545;111999,1285;Grand Katanga;2040
10/12/2021;;3073087,33;132837,7473;Grand Katanga;2040
11/12/2021;;3156282,216;124117,1413;Grand Katanga;2040
12/12/2021;;2876182,25;109930,8597;Grand Katanga;2040
13/12/2021;;3003345,407;127619,9631;Grand Katanga;2040
14/12/2021;;3036613,75;120502,7037;Grand Katanga;2040
15/12/2021;;2953961,696;121502,6263;Grand Katanga;2040
16/12/2021;;3093601,359;121724,0252;Grand Katanga;2040
17/12/2021;;3014494,339;120468,1019;Grand Katanga;2040
18/12/2021;;3017382,392;123260,3991;Grand Katanga;2040
19/12/2021;;2864957,593;106549,9277;Grand Katanga;2040
20/12/2021;;2963217,561;120498,4633;Grand Katanga;2040
21/12/2021;;2927257,436;119085,1598;Grand Katanga;2040
22/12/2021;;2937893,647;121904,224;Grand Katanga;2040
23/12/2021;;3078510,369;123121,2423;Grand Katanga;2040
24/12/2021;;3188958,988;133237,8358;Grand Katanga;2040
25/12/2021;;3305651,116;122529,9045;Grand Katanga;2040
26/12/2021;;2816016,059;105406,361;Grand Katanga;2040
27/12/2021;;2919455,8;122435,5166;Grand Katanga;2040
28/12/2021;;2933728,735;125922,6868;Grand Katanga;2040
29/12/2021;;3140539,624;129169,2732;Grand Katanga;2040
30/12/2021;;3171400,678;130914,6166;Grand Katanga;2040
31/12/2021;;3022902,212;142502,576;Grand Katanga;2040
01/01/2021;;1283487,068;36913,50561;Grand Kasai;2010
02/01/2021;;938073,3136;32375,66385;Grand Kasai;2010
03/01/2021;;936678,6202;28047,39617;Grand Kasai;2010
04/01/2021;;1019397,421;31491,74004;Grand Kasai;2010
05/01/2021;;1026891,469;31327,32588;Grand Kasai;2010
06/01/2021;;1053308,635;32605,93838;Grand Kasai;2010
07/01/2021;;1052818,252;31594,81455;Grand Kasai;2010
08/01/2021;;1041598,295;33211,01757;Grand Kasai;2021
09/01/2021;;1003744,498;33077,07202;Grand Kasai;2021
10/01/2021;;955864,8249;28840,97695;Grand Kasai;2021
11/01/2021;;1002770,37;33039,65435;Grand Kasai;2021
12/01/2021;;1062203,622;34299,69584;Grand Kasai;2021
13/01/2021;;1072148,279;33341,45887;Grand Kasai;2021
14/01/2021;;1004701,855;32517,45506;Grand Kasai;2021
15/01/2021;;977623,3434;30671,97438;Grand Kasai;2021
16/01/2021;;1129779,367;33632,26738;Grand Kasai;2021
17/01/2021;;1065988,857;28689,11316;Grand Kasai;2021
18/01/2021;;968891,8507;29885,37824;Grand Kasai;2021
19/01/2021;;1062372,336;33703,2396;Grand Kasai;2021
20/01/2021;;1119415,751;33442,73721;Grand Kasai;2021
21/01/2021;;1094128,054;33123,10495;Grand Kasai;2021
22/01/2021;;986358,6268;29721,96804;Grand Kasai;2021
23/01/2021;;1051022,048;33831,63074;Grand Kasai;2021
24/01/2021;;918512,6999;24463,35173;Grand Kasai;2021
25/01/2021;;1011405,349;34578,02839;Grand Kasai;2021
26/01/2021;;1063695,423;33731,18287;Grand Kasai;2021
27/01/2021;;1073083,429;34007,13186;Grand Kasai;2021
28/01/2021;;1047336,886;33746,44898;Grand Kasai;2021
29/01/2021;;1084725,273;34463,57544;Grand Kasai;2021
30/01/2021;;1095438,904;32511,76904;Grand Kasai;2021
31/01/2021;;914600,3023;29933,68285;Grand Kasai;2021
01/02/2021;;1078112,688;34613,2441;Grand Kasai;2021
02/02/2021;;1144614,451;35940,70275;Grand Kasai;2021
03/02/2021;;1162825,863;34488,3361;Grand Kasai;2021
04/02/2021;;1129645,354;34811,67604;Grand Kasai;2030
05/02/2021;;1094831,332;32683,28373;Grand Kasai;2030
06/02/2021;;1110148,803;34982,88828;Grand Kasai;2030
07/02/2021;;1082281,542;31159,06733;Grand Kasai;2030
08/02/2021;;1180550,999;36366,19655;Grand Kasai;2030
09/02/2021;;1131775,544;36125,29086;Grand Kasai;2030
10/02/2021;;1137458,392;35553,95674;Grand Kasai;2030
11/02/2021;;1076702,191;33375,26788;Grand Kasai;2030
12/02/2021;;1029799,054;33585,03536;Grand Kasai;2030
13/02/2021;;1039746,782;33840,31816;Grand Kasai;2030
14/02/2021;;988352,6418;29775,74068;Grand Kasai;2030
15/02/2021;;1079215,656;34915,38735;Grand Kasai;2030
16/02/2021;;1092021,012;34834,90433;Grand Kasai;2030
17/02/2021;;1053720,246;32534,60097;Grand Kasai;2030
18/02/2021;;968660,8473;31550,86458;Grand Kasai;2030
19/02/2021;;1040943,497;34698,78434;Grand Kasai;2030
20/02/2021;;1133418,919;34587,51276;Grand Kasai;2030
21/02/2021;;1052697,999;30605,31846;Grand Kasai;2030
22/02/2021;;1113107,733;35106,66572;Grand Kasai;2030
23/02/2021;;1092549,598;33266,13256;Grand Kasai;2030
24/02/2021;;1089933,903;33769,61084;Grand Kasai;2030
25/02/2021;;1104662,642;34506,26031;Grand Kasai;2030
26/02/2021;;1060093,906;31307,90934;Grand Kasai;2030
27/02/2021;;1062427,765;34980,96465;Grand Kasai;2030
28/02/2021;;1017580,904;30537,71249;Grand Kasai;2030
01/03/2021;;1091622,474;37508,01699;Grand Kasai;2030
02/03/2021;;1068122,331;32315,23588;Grand Kasai;2030
03/03/2021;;1044777,496;36054,74752;Grand Kasai;2030
04/03/2021;;974038,3563;30581,15278;Grand Kasai;2030
05/03/2021;;416989,5632;18807,08613;Grand Kasai;2030
06/03/2021;;967641,1338;36695,40966;Grand Kasai;2030
07/03/2021;;898811,7726;25339,25255;Grand Kasai;2030
08/03/2021;;963802,4493;35383,30885;Grand Kasai;2030
09/03/2021;;1110949,106;35952,73562;Grand Kasai;2030
10/03/2021;;1139719,802;36301,81201;Grand Kasai;2030
11/03/2021;;1144066,528;36645,74789;Grand Kasai;2030
12/03/2021;;1135448,717;35489,602;Grand Kasai;2030
13/03/2021;;1151020,164;36746,9822;Grand Kasai;2030
14/03/2021;;1075623,719;32803,47142;Grand Kasai;2030
15/03/2021;;1147894,688;36970,72807;Grand Kasai;2030
16/03/2021;;1082475,602;32869,14068;Grand Kasai;2030
17/03/2021;;1123437,239;37491,43999;Grand Kasai;2030
18/03/2021;;956735,503;25038,36839;Grand Kasai;2030
19/03/2021;;952558,457;37316,74868;Grand Kasai;2030
20/03/2021;;1172085,931;36657,12828;Grand Kasai;2030
21/03/2021;;1016681,209;28538,97322;Grand Kasai;2030
22/03/2021;;1092585,848;37879,02184;Grand Kasai;2030
23/03/2021;;1187707,355;36016,0349;Grand Kasai;2030
24/03/2021;;1175636,933;35924,88596;Grand Kasai;2030
25/03/2021;;1111136,195;34429,6379;Grand Kasai;2030
26/03/2021;;1125681,351;35931,09137;Grand Kasai;2030
27/03/2021;;1157661,175;36671,06646;Grand Kasai;2030
28/03/2021;;1050272,617;30390,28187;Grand Kasai;2030
29/03/2021;;1128534,981;36542,63654;Grand Kasai;2030
30/03/2021;;1138722,532;35699,10241;Grand Kasai;2030
31/03/2021;;1180460,154;36533,40179;Grand Kasai;2030
01/04/2021;;1197919,066;37039,77041;Grand Kasai;2030
02/04/2021;;1185610,279;35996,09491;Grand Kasai;2030
03/04/2021;;1196130,675;37221,59323;Grand Kasai;2030
04/04/2021;;1057090,774;30084,0226;Grand Kasai;2030
05/04/2021;;1075020,602;34875,29031;Grand Kasai;2030
06/04/2021;;1140945,17;39350,32659;Grand Kasai;2030
07/04/2021;;1116152,541;36235,06004;Grand Kasai;2030
08/04/2021;;1404085,03;35382,91203;Grand Kasai;2030
09/04/2021;;1578206,61;36592,14704;Grand Kasai;2030
10/04/2021;;1555709,23;35759,74592;Grand Kasai;2030
11/04/2021;;1483199,135;32164,75835;Grand Kasai;2030
12/04/2021;;1254770,725;37026,50472;Grand Kasai;2030
13/04/2021;;1634047,585;34471,1019;Grand Kasai;2030
14/04/2021;;1461195,592;35427,31958;Grand Kasai;2030
15/04/2021;;1543114,794;35533,86516;Grand Kasai;2030
16/04/2021;;1378754,71;35615,82644;Grand Kasai;2030
17/04/2021;;1121497,555;35273,19625;Grand Kasai;2030
18/04/2021;;1062609,957;32728,31702;Grand Kasai;2030
19/04/2021;;1165516,77;37302,93098;Grand Kasai;2030
20/04/2021;;1188780,128;36014,04891;Grand Kasai;2030
21/04/2021;;1254026,425;35250,29268;Grand Kasai;2030
22/04/2021;;1277214,714;35609,6657;Grand Kasai;2030
23/04/2021;;1356275,259;34949,44319;Grand Kasai;2030
24/04/2021;;1319925,105;34477,69675;Grand Kasai;2030
25/04/2021;;1267284,803;31836,7773;Grand Kasai;2030
26/04/2021;;1258404,184;35373,00465;Grand Kasai;2030
27/04/2021;;1382935,692;36725,38249;Grand Kasai;2030
28/04/2021;;1382617,006;34616,71018;Grand Kasai;2030
29/04/2021;;1327871,036;35834,4287;Grand Kasai;2030
30/04/2021;;1309390,671;33267,78582;Grand Kasai;2030
01/05/2021;;1260005,24;33838,89698;Grand Kasai;2030
02/05/2021;;1211382,812;31512,45074;Grand Kasai;2030
03/05/2021;;1182554,105;34938,65734;Grand Kasai;2030
04/05/2021;;1228026,052;36937,38934;Grand Kasai;2030
05/05/2021;;1215683,064;33659,34357;Grand Kasai;2030
06/05/2021;;1122963,998;34689,70351;Grand Kasai;2030
07/05/2021;;1088922,897;34191,32738;Grand Kasai;2030
08/05/2021;;1078520,175;34772,31343;Grand Kasai;2040
09/05/2021;;988853,4721;30825,63147;Grand Kasai;2040
10/05/2021;;1174930,558;35065,32471;Grand Kasai;2040
11/05/2021;;1292914,158;34506,98114;Grand Kasai;2040
12/05/2021;;1379345,781;35629,23347;Grand Kasai;2030
13/05/2021;;1371527,496;35638,19347;Grand Kasai;2030
14/05/2021;;1404978,331;36250,19204;Grand Kasai;2030
15/05/2021;;1461884,484;36495,62892;Grand Kasai;2030
16/05/2021;;1357885,545;32247,1109;Grand Kasai;2030
17/05/2021;;1397024,71;37058,46025;Grand Kasai;2030
18/05/2021;;1459434,506;37387,36374;Grand Kasai;2030
19/05/2021;;1492169,192;37807,60723;Grand Kasai;2030
20/05/2021;;1510952,967;38034,6333;Grand Kasai;2040
21/05/2021;;1524780,765;38394,1172;Grand Kasai;2040
22/05/2021;;1507449,962;37438,36654;Grand Kasai;2040
23/05/2021;;1409066,354;32957,01334;Grand Kasai;2040
24/05/2021;;1460277,6;38725,01149;Grand Kasai;2040
25/05/2021;;1565629,028;38423,63136;Grand Kasai;2040
26/05/2021;;1629428,475;38543,98217;Grand Kasai;2040
27/05/2021;;1631934,061;37990,18184;Grand Kasai;2040
28/05/2021;;1609649,899;39004,87179;Grand Kasai;2040
29/05/2021;;1625033,13;38090,31596;Grand Kasai;2040
30/05/2021;;1514034,337;34092,92049;Grand Kasai;2040
31/05/2021;;1574793,443;40128,93985;Grand Kasai;2040
01/06/2021;;1720828,949;40418,75818;Grand Kasai;2040
02/06/2021;;1701247,046;40544,49447;Grand Kasai;2040
03/06/2021;;1666961,7;38320,80365;Grand Kasai;2040
04/06/2021;;1672040,104;40410,18979;Grand Kasai;2040
05/06/2021;;1710086,916;39845,35938;Grand Kasai;2040
06/06/2021;;1657492,02;35197,68135;Grand Kasai;2040
07/06/2021;;1670573,615;41991,3583;Grand Kasai;2040
08/06/2021;;1775424,911;41783,44635;Grand Kasai;2040
09/06/2021;;1830936,131;40720,82242;Grand Kasai;2040
10/06/2021;;1821152,518;41007,20413;Grand Kasai;2040
11/06/2021;;1756386,921;40643,46152;Grand Kasai;2040
12/06/2021;;1691920,582;39542,66119;Grand Kasai;2040
13/06/2021;;1577512,326;35815,17847;Grand Kasai;2040
14/06/2021;;1628520,856;41565,20534;Grand Kasai;2040
15/06/2021;;1678542,326;40267,27087;Grand Kasai;2040
16/06/2021;;1713084,191;40256,11782;Grand Kasai;2040
17/06/2021;;1724097,667;39783,97929;Grand Kasai;2040
18/06/2021;;1628592,31;33372,79692;Grand Kasai;2040
19/06/2021;;1175392,262;42529,15909;Grand Kasai;2040
20/06/2021;;1725281,16;36674,07119;Grand Kasai;2040
21/06/2021;;1718059,712;42551,11238;Grand Kasai;2040
22/06/2021;;1847759,566;41465,26784;Grand Kasai;2040
23/06/2021;;1810553,405;41868,54027;Grand Kasai;2040
24/06/2021;;1707562,859;41748,91327;Grand Kasai;2040
25/06/2021;;1764596,684;42223,13353;Grand Kasai;2040
26/06/2021;;1753584,416;40612,62302;Grand Kasai;2040
27/06/2021;;1594301,971;34335,04662;Grand Kasai;2040
28/06/2021;;1534850,714;41631,96218;Grand Kasai;2040
29/06/2021;;1793571,932;42321,79738;Grand Kasai;2040
30/06/2021;;1803904,051;40082,28042;Grand Kasai;2040
01/07/2021;;1778901,822;42843,51432;Grand Kasai;2040
02/07/2021;;1892075,131;42128,22761;Grand Kasai;2040
03/07/2021;;1848827,1;41685,2132;Grand Kasai;2040
04/07/2021;;1759003,65;37339,60102;Grand Kasai;2040
05/07/2021;;1783869,941;43629,9792;Grand Kasai;2040
06/07/2021;;1865247,813;42683,94154;Grand Kasai;2040
07/07/2021;;1858312,417;42285,92042;Grand Kasai;2040
08/07/2021;;1861471,232;42362,44612;Grand Kasai;2040
09/07/2021;;1870878,641;43993,13398;Grand Kasai;2040
10/07/2021;;1908376,977;43925,03192;Grand Kasai;2040
11/07/2021;;1817316,741;39514,78937;Grand Kasai;2040
12/07/2021;;1799201,039;44808,25305;Grand Kasai;2040
13/07/2021;;1889691,318;43861,9584;Grand Kasai;2040
14/07/2021;;1846964,413;44086,11301;Grand Kasai;2040
15/07/2021;;1852835,958;42864,27679;Grand Kasai;2040
16/07/2021;;1857114,031;42808,26864;Grand Kasai;2040
17/07/2021;;1853155,844;42044,23232;Grand Kasai;2040
18/07/2021;;1745200,878;38007,36128;Grand Kasai;2040
19/07/2021;;1771592,405;44335,74857;Grand Kasai;2040
20/07/2021;;1962892,162;43149,91384;Grand Kasai;2040
21/07/2021;;1823089,12;42500,39301;Grand Kasai;2040
22/07/2021;;1995134,652;42222,05931;Grand Kasai;2040
23/07/2021;;1973807,627;42198,14079;Grand Kasai;2040
24/07/2021;;1939351,277;41246,96254;Grand Kasai;2040
25/07/2021;;1853218,721;36811,63257;Grand Kasai;2040
